#Line    Trace        X           Y           Time        Flag            FaultName 
541   3486     558387.501    4199978.524       1796.431   6       fp_F_che32_xi_01
519   3503     558116.318    4200187.500       1427.334   7       fp_F_che32_xi_01
531   3503     558257.643    4200187.500       1550.594   7       fp_F_che32_xi_01
540   3503     558375.793    4200187.500       1648.847   7       fp_F_che32_xi_01
554   3503     558546.839    4200187.500       1777.419   7       fp_F_che32_xi_01
531   3514     558262.501    4200325.365       1442.022   8       fp_F_che32_xi_01
531   3504     558262.501    4200198.190       1548.748   8       fp_F_che32_xi_01
531   3492     558262.501    4200047.892       1662.521   8       fp_F_che32_xi_01
531   3483     558262.501    4199940.949       1734.007   8       fp_F_che32_xi_01
531   3479     558262.501    4199891.813       1764.212   8       fp_F_che32_xi_01
511   3478     558012.501    4199875.847       1492.738   9       fp_F_che32_xi_01
511   3472     558012.501    4199796.045       1555.849   9       fp_F_che32_xi_01
511   3463     558012.501    4199688.204       1631.732   9       fp_F_che32_xi_01
511   3452     558012.501    4199552.324       1700.854   9       fp_F_che32_xi_01
512   3483     558024.823    4199937.500       1474.579   10       fp_F_che32_xi_01
520   3483     558127.212    4199937.500       1602.948   10       fp_F_che32_xi_01
525   3483     558183.650    4199937.500       1655.178   10       fp_F_che32_xi_01
535   3483     558309.946    4199937.500       1772.753   10       fp_F_che32_xi_01
535   3523     558317.212    4200437.500       1414.531   11       fp_F_che32_xi_01
570   3523     558752.707    4200437.500       1861.195   11       fp_F_che32_xi_01
530   3513     558252.422    4200312.500       1447.169   12       fp_F_che32_xi_01
560   3513     558622.893    4200312.500       1785.941   12       fp_F_che32_xi_01
501   3459     557887.501    4199632.127       1435.664   13       fp_F_che32_xi_01
501   3453     557887.501    4199560.952       1480.743   13       fp_F_che32_xi_01
501   3443     557887.501    4199433.699       1569.399   13       fp_F_che32_xi_01
501   3438     557887.501    4199377.622       1606.965   13       fp_F_che32_xi_01
502   3463     557905.661    4199687.500       1430.149   14       fp_F_che32_xi_01
503   3463     557915.556    4199687.500       1476.118   14       fp_F_che32_xi_01
506   3463     557949.556    4199687.500       1544.605   14       fp_F_che32_xi_01
511   3463     558013.035    4199687.500       1632.903   14       fp_F_che32_xi_01
518   3463     558100.960    4199687.500       1719.291   14       fp_F_che32_xi_01
551   3529     558512.501    4200516.128       1570.898   15       fp_F_che32_xi_01
551   3521     558512.501    4200414.966       1627.282   15       fp_F_che32_xi_01
551   3509     558512.501    4200267.558       1707.829   15       fp_F_che32_xi_01
551   3499     558512.501    4200134.603       1777.301   15       fp_F_che32_xi_01
491   3571     557762.501    4201041.986       1513.677   1       fp_F_che32_xi_02
491   3581     557762.501    4201158.319       1617.084   1       fp_F_che32_xi_02
491   3593     557762.501    4201316.600       1760.126   1       fp_F_che32_xi_02
491   3604     557762.501    4201448.969       1886.131   1       fp_F_che32_xi_02
491   3613     557762.501    4201564.487       1964.774   1       fp_F_che32_xi_02
491   3623     557762.501    4201693.357       2030.807   1       fp_F_che32_xi_02
491   3629     557762.501    4201760.042       2055.864   1       fp_F_che32_xi_02
491   3640     557762.501    4201900.444       2103.375   1       fp_F_che32_xi_02
571   3653     558767.512    4202062.500       1662.517   2       fp_F_che32_xi_02
554   3653     558548.806    4202062.500       1785.295   2       fp_F_che32_xi_02
540   3653     558376.709    4202062.500       1876.505   2       fp_F_che32_xi_02
523   3653     558167.474    4202062.500       1971.476   2       fp_F_che32_xi_02
499   3653     557860.120    4202062.500       2112.968   2       fp_F_che32_xi_02
481   3569     557637.501    4201014.914       1538.846   3       fp_F_che32_xi_02
481   3573     557637.501    4201068.476       1594.819   3       fp_F_che32_xi_02
481   3584     557637.501    4201201.103       1704.990   3       fp_F_che32_xi_02
481   3595     557637.501    4201341.383       1814.272   3       fp_F_che32_xi_02
481   3606     557637.501    4201476.561       1939.546   3       fp_F_che32_xi_02
481   3611     557637.501    4201540.325       1991.078   3       fp_F_che32_xi_02
561   3632     558637.501    4201795.154       1609.086   4       fp_F_che32_xi_02
561   3649     558637.501    4202013.207       1722.453   4       fp_F_che32_xi_02
561   3674     558637.501    4202327.421       1880.234   4       fp_F_che32_xi_02
534   3593     558304.920    4201312.500       1568.336   5       fp_F_che32_xi_02
496   3593     557829.646    4201312.500       1738.379   5       fp_F_che32_xi_02
455   3593     557312.987    4201312.500       1896.441   5       fp_F_che32_xi_02
491   3573     557763.007    4201062.500       1534.625   6       fp_F_che32_xi_02
407   3573     556710.072    4201062.500       1899.718   6       fp_F_che32_xi_02
567   3633     558717.736    4201812.500       1586.808   7       fp_F_che32_xi_02
484   3633     557675.304    4201812.500       2113.342   7       fp_F_che32_xi_02
551   3620     558512.501    4201645.574       1596.898   8       fp_F_che32_xi_02
551   3636     558512.501    4201846.320       1700.587   8       fp_F_che32_xi_02
551   3653     558512.501    4202067.834       1803.070   8       fp_F_che32_xi_02
551   3672     558512.501    4202296.270       1912.787   8       fp_F_che32_xi_02
588   3663     558974.275    4202187.500       1654.704   9       fp_F_che32_xi_02
544   3663     558421.572    4202187.500       1911.469   9       fp_F_che32_xi_02
504   3663     557927.227    4202187.500       2120.785   9       fp_F_che32_xi_02
578   3643     558850.282    4201937.500       1578.676   10       fp_F_che32_xi_02
526   3643     558203.251    4201937.500       1911.014   10       fp_F_che32_xi_02
498   3643     557845.535    4201937.500       2091.035   10       fp_F_che32_xi_02
521   3593     558137.501    4201316.563       1636.962   11       fp_F_che32_xi_02
521   3589     558137.501    4201265.699       1595.554   11       fp_F_che32_xi_02
521   3602     558137.501    4201419.605       1703.182   11       fp_F_che32_xi_02
521   3621     558137.501    4201664.775       1824.339   11       fp_F_che32_xi_02
521   3635     558137.501    4201836.389       1894.396   11       fp_F_che32_xi_02
521   3646     558137.501    4201969.348       1953.243   11       fp_F_che32_xi_02
521   3653     558137.501    4202058.819       1985.375   11       fp_F_che32_xi_02
521   3666     558137.501    4202228.790       2035.972   11       fp_F_che32_xi_02
521   3695     558137.502    4202588.146       2127.644   11       fp_F_che32_xi_02
511   3588     558012.501    4201246.144       1594.336   12       fp_F_che32_xi_02
511   3593     558012.501    4201317.382       1674.805   12       fp_F_che32_xi_02
511   3606     558012.501    4201479.840       1785.301   12       fp_F_che32_xi_02
511   3623     558012.501    4201687.327       1892.576   12       fp_F_che32_xi_02
511   3633     558012.501    4201809.635       1945.072   12       fp_F_che32_xi_02
511   3652     558012.501    4202047.700       2042.118   12       fp_F_che32_xi_02
511   3656     558012.501    4202097.933       2059.617   12       fp_F_che32_xi_02
511   3662     558012.501    4202180.928       2083.203   12       fp_F_che32_xi_02
511   3675     558012.501    4202338.182       2131.134   12       fp_F_che32_xi_02
531   3587     558262.501    4201238.454       1518.003   13       fp_F_che32_xi_02
531   3595     558262.501    4201335.216       1591.279   13       fp_F_che32_xi_02
531   3613     558262.501    4201558.189       1692.399   13       fp_F_che32_xi_02
531   3629     558262.501    4201764.335       1792.054   13       fp_F_che32_xi_02
531   3645     558262.501    4201962.591       1884.617   13       fp_F_che32_xi_02
531   3663     558262.501    4202185.040       1978.174   13       fp_F_che32_xi_02
531   3683     558262.501    4202437.463       2091.019   13       fp_F_che32_xi_02
531   3695     558262.502    4202584.710       2145.243   13       fp_F_che32_xi_02
518   3583     558102.175    4201187.500       1492.221   14       fp_F_che32_xi_02
489   3583     557742.473    4201187.500       1641.005   14       fp_F_che32_xi_02
473   3583     557539.133    4201187.500       1719.119   14       fp_F_che32_xi_02
436   3583     557077.266    4201187.500       1902.963   14       fp_F_che32_xi_02
541   3613     558381.914    4201562.500       1620.539   15       fp_F_che32_xi_02
524   3613     558177.270    4201562.500       1751.893   15       fp_F_che32_xi_02
505   3613     557936.133    4201562.500       1876.035   15       fp_F_che32_xi_02
486   3613     557695.080    4201562.500       2002.351   15       fp_F_che32_xi_02
550   3603     558500.120    4201437.500       1543.188   16       fp_F_che32_xi_02
511   3603     558014.873    4201437.500       1757.187   16       fp_F_che32_xi_02
492   3603     557775.984    4201437.500       1849.535   16       fp_F_che32_xi_02
466   3603     557456.206    4201437.500       1968.511   16       fp_F_che32_xi_02
501   3575     557887.501    4201087.000       1503.348   17       fp_F_che32_xi_02
501   3583     557887.501    4201192.176       1601.537   17       fp_F_che32_xi_02
501   3593     557887.501    4201309.973       1714.382   17       fp_F_che32_xi_02
501   3602     557887.501    4201429.854       1807.586   17       fp_F_che32_xi_02
501   3612     557887.501    4201554.333       1898.857   17       fp_F_che32_xi_02
501   3623     557887.501    4201689.041       1960.164   17       fp_F_che32_xi_02
501   3631     557887.501    4201785.370       2000.157   17       fp_F_che32_xi_02
501   3658     557887.501    4202130.349       2132.053   17       fp_F_che32_xi_02
541   3599     558387.501    4201385.700       1557.572   18       fp_F_che32_xi_02
541   3624     558387.501    4201697.022       1702.658   18       fp_F_che32_xi_02
541   3653     558387.501    4202067.243       1875.588   18       fp_F_che32_xi_02
541   3699     558387.502    4202641.371       2158.266   18       fp_F_che32_xi_02
560   3623     558629.851    4201687.500       1568.760   19       fp_F_che32_xi_02
488   3623     557724.013    4201687.500       2047.221   19       fp_F_che32_xi_02
561   3595     558637.501    4201336.158       1595.446   1       fp_F_che32_xi_03
561   3589     558637.501    4201265.919       1655.595   1       fp_F_che32_xi_03
561   3582     558637.501    4201175.194       1731.037   1       fp_F_che32_xi_03
561   3576     558637.501    4201104.955       1787.108   1       fp_F_che32_xi_03
